 10   1   9  6   4.152000E-09  4.656000E-09  1.310000E-08  1.417000E-09  7.968000E-04  1.271000E-05  0.000000E+00  0.000000E+00  0.000000E+00   2.689000E+01  2.021000E+02  7.200000E+02  4.892000E+04  3.144000E+05  6.738000E+05  0.000000E+00  0.000000E+00  0.000000E+00
 10   2   8  6   2.980000E-08  1.257000E-07  1.122000E-06  2.626000E-03  8.802000E-04  1.231000E+00  0.000000E+00  0.000000E+00  0.000000E+00   4.579000E+01  4.753000E+02  1.481000E+04  2.810000E+05  4.763000E+05  4.677000E+08  0.000000E+00  0.000000E+00  0.000000E+00
 10   3   7  6   2.763000E-06  1.053000E-05  4.453000E-05  6.244000E-03  3.146000E-04  4.465000E-03  0.000000E+00  0.000000E+00  0.000000E+00   6.393000E+02  1.499000E+03  3.227000E+04  2.561000E+05  4.505000E+05  7.934000E+05  0.000000E+00  0.000000E+00  0.000000E+00
 10   4   6  6   2.922000E-06  7.144000E-06  2.836000E-05  9.820000E-05  8.379000E-03  1.009000E-02  0.000000E+00  0.000000E+00  0.000000E+00   2.050000E+02  2.205000E+03  9.271000E+03  4.988000E+04  2.904000E+05  8.782000E+05  0.000000E+00  0.000000E+00  0.000000E+00
 10   5   5  7   5.653000E-06  4.344000E-05  1.086000E-04  5.980000E-04  1.457000E-02  1.601000E-02  5.365000E-04  0.000000E+00  0.000000E+00   6.280000E+02  2.812000E+03  1.324000E+04  8.064000E+04  3.052000E+05  1.032000E+06  2.388000E+06  0.000000E+00  0.000000E+00
 10   6   4  7   8.460000E-05  1.817000E-04  1.176000E-03  1.397000E-02  5.566000E-03  6.229000E-03  1.031000E-02  0.000000E+00  0.000000E+00   1.049000E+03  3.829000E+03  6.133000E+04  2.568000E+05  4.600000E+05  1.324000E+06  9.353000E+06  0.000000E+00  0.000000E+00
 10   7   3  6   2.399000E-04  3.532000E-04  8.928000E-03  5.427000E-03  5.342000E-03  3.981000E-02  0.000000E+00  0.000000E+00  0.000000E+00   2.536000E+04  4.800000E+04  1.770000E+05  1.030000E+06  1.859000E+06  9.743000E+06  0.000000E+00  0.000000E+00  0.000000E+00
 10   8   2  3   1.552000E-02  9.008000E-02  1.182000E-02  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00   7.845000E+06  9.803000E+06  1.209000E+07  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
 10   9   1  3   1.183000E-02  9.011000E-02  1.828000E-03  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00   8.405000E+06  1.111000E+07  1.812000E+07  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
 11   1  10  3   2.673000E-06  1.918000E-04  1.491000E-05  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00   3.027000E+05  3.732000E+05  4.787000E+05  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
