 19   6  13   2.280000E-10    0.65010  3.952000E+02  2.571000E+07    0.04530  6.044000E+04
 19   7  12   3.856000E-10    0.64230  2.598000E+02  3.572000E+07    0.01960  2.208000E+06
 19   8  11   2.516000E-10    0.57710  8.854000E+02  6.829000E+07    0.00000  0.000000E+00
 19   9  10   1.590000E-10    0.48670  3.096000E+03  1.192000E+08    0.00000  0.000000E+00
 19  10   9   4.044000E-10    0.60990  9.347000E+02  5.922000E+07    0.00000  0.000000E+00
 19  11   8   6.633000E-10    0.65990  5.735000E+02  4.447000E+07    0.00000  0.000000E+00
 19  12   7   9.722000E-10    0.68980  4.087000E+02  3.753000E+07    0.00000  0.000000E+00
 19  13   6   1.461000E-09    0.71080  2.734000E+02  3.371000E+07    0.00000  0.000000E+00
 19  14   5   2.079000E-09    0.72450  1.954000E+02  3.156000E+07    0.00000  0.000000E+00
 19  15   4   2.224000E-09    0.72990  2.212000E+02  3.069000E+07    0.00000  0.000000E+00
 19  16   3   7.052000E-10    0.66130  2.094000E+03  5.246000E+07    0.00000  0.000000E+00
 19  17   2   3.046000E-10    0.57120  1.160000E+04  9.639000E+07    0.00000  0.000000E+00
 19  18   1   7.022000E-10    0.67210  3.602000E+03  2.234000E+08    0.00000  0.000000E+00
 19  19   0   1.623000E-09    0.74730  1.024000E+03  2.543000E+08    0.00000  0.000000E+00
 20   2  18   2.248000E-10    0.66050  6.175000E+00  6.032000E+06    0.31580  2.100000E+05
 20   5  15   4.817000E-10    0.68520  5.279000E+01  2.706000E+07    0.02390  4.049000E+05
 20   6  14   1.427000E-08    0.72850  3.790000E-01  3.977000E+07    0.00000  0.000000E+00
 20   7  13   1.967000E-10    0.60850  9.313000E+02  2.917000E+07    0.05910  5.559000E+04
 20   8  12   4.641000E-10    0.64690  3.097000E+02  4.220000E+07    0.00000  0.000000E+00
 20   9  11   2.527000E-10    0.57110  1.364000E+03  6.926000E+07    0.00000  0.000000E+00
 20  10  10   1.622000E-10    0.48040  4.449000E+03  1.204000E+08    0.00000  0.000000E+00
 20  11   9   3.992000E-10    0.60250  1.362000E+03  6.373000E+07    0.00000  0.000000E+00
 20  12   8   6.699000E-10    0.65460  7.761000E+02  4.861000E+07    0.00000  0.000000E+00
 20  13   7   9.575000E-10    0.68430  5.634000E+02  4.150000E+07    0.00000  0.000000E+00
 20  14   6   1.532000E-09    0.70890  3.305000E+02  3.713000E+07    0.00000  0.000000E+00
 20  15   5   2.019000E-09    0.72150  2.644000E+02  3.506000E+07    0.00000  0.000000E+00
 20  16   4   2.421000E-09    0.72780  2.438000E+02  3.424000E+07    0.00000  0.000000E+00
 20  17   3   7.848000E-10    0.66440  2.173000E+03  5.749000E+07    0.00000  0.000000E+00
 20  18   2   3.250000E-10    0.57430  1.276000E+04  1.051000E+08    0.00000  0.000000E+00
 20  19   1   7.045000E-10    0.66930  4.391000E+03  2.500000E+08    0.00000  0.000000E+00
